,name,lat,lng,category,mode,dist,time
616,Logan Square,39.9580333,-75.1709604,entertainment,bicycle,1.49,11.95
617,Schuylkill River Park,39.948817700000006,-75.18176650000002,entertainment,bicycle,0.66,5.58
618,Palumbo Park,39.93926,-75.155587,entertainment,bicycle,1.39,12.33
619,Matthias Baldwin Park,39.961667,-75.1689481,entertainment,bicycle,1.77,14.62
620,Schuylkill Banks,39.9521946,-75.1806532,entertainment,bicycle,0.91,10.65
621,Palace Travel Inc,39.949926,-75.163686,entertainment,bicycle,1.44,12.0
622,Phillies Mural,39.951096299999996,-75.18051080000002,entertainment,bicycle,0.83,6.7
623,Presbyterian Historical Society,39.94311219999999,-75.1499077,entertainment,bicycle,1.87,14.28
624,Seger Dog Park,39.9433534,-75.1598089,entertainment,bicycle,1.3,10.02
625,Rocky Statue,39.96512749999999,-75.17928479999998,entertainment,bicycle,1.8,14.28
626,Rocky Steps,39.96492979999999,-75.1800468,entertainment,bicycle,1.8,14.27
627,Starr Garden Playground,39.9427864,-75.15235969999998,entertainment,bicycle,1.73,14.37
628,Brogan James M,39.95267070000001,-75.16821329999998,entertainment,bicycle,1.34,10.25
629,Cret Park,39.9555435,-75.16656069999998,entertainment,bicycle,1.59,12.38
630,Milord la Chamarre Statue,39.95217089999999,-75.1661135,entertainment,bicycle,1.39,11.95
631,Comcast Experience,39.954538299999996,-75.16854649999998,entertainment,bicycle,1.4,12.63
632,America's Garden Capital Maze,39.9524382,-75.1646225,entertainment,bicycle,1.53,11.75
633,Sister Cities Park,39.957905600000004,-75.16933890000001,entertainment,bicycle,1.53,12.45
634,Philadelphia City Hall,39.9528,-75.1634833,entertainment,bicycle,1.63,12.78
635,Love Park,39.954279,-75.1656517,entertainment,bicycle,1.58,12.25
636,Gross Mc Cleaf Gallery,39.9502352,-75.16722399999998,entertainment,bicycle,1.23,9.62
637,June 5th Memorial Park,39.9538109,-75.1765818,entertainment,bicycle,0.86,6.67
638,Eagles Super Bowl Mural,39.941861100000004,-75.15642369999998,entertainment,bicycle,1.43,11.37
639,Septa Transit Museum,39.9518251,-75.16051390000001,entertainment,bicycle,1.72,13.13
640,Washington Monument Fountain,39.9642689,-75.17913519999998,entertainment,bicycle,1.73,13.8
648,Headhouse,39.946690000000004,-75.18164300000002,farmers_markets,transit,-1.0,6.0
661,30th and Grays Ferry,39.941261,-75.19424599999998,commercial,transit,-1.0,11.0
663,South and Grays Ferry,39.945052,-75.179601,commercial,transit,-1.0,4.0
665,South Street/16th-21st,39.944477,-75.170825,commercial,transit,-1.0,7.0
666,23rd and Walnut,39.951499,-75.17868100000003,commercial,transit,-1.0,8.0
668,Point Breeze Avenue,39.93547,-75.178862,commercial,transit,-1.0,8.0
669,Washington Avenue West,39.939361,-75.176441,commercial,transit,-1.0,6.0
670,9th Street - Italian Market,39.936222,-75.158424,commercial,transit,-1.0,9.0
671,Broad and Washington,39.938355,-75.165492,commercial,transit,-1.0,8.0
683,Broad and South,39.943386,-75.16529200000002,commercial,transit,-1.0,10.0
685,INDEPENDENCE CHARTER SCHOOL,39.9449388777306,-75.1690056208506,schools,transit,-1.0,8.0
687,HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS SCHOOL,39.93941992019922,-75.16548375023379,schools,transit,-1.0,10.0
691,FREIRE CHARTER SCHOOL,39.9524728898904,-75.17442258950321,schools,transit,-1.0,10.0
692,CHESTER A. ARTHUR SCHOOL,39.9418644651471,-75.17589862561759,schools,transit,-1.0,5.0
695,DELAPLAINE MCDANIEL SCHOOL,39.9295920005011,-75.18179300014,schools,transit,-1.0,10.0
699,ALBERT M. GREENFIELD SCHOOL,39.9522723404091,-75.1773920597576,schools,transit,-1.0,8.0
700,ANDREW JACKSON SCHOOL,39.9346230003901,-75.1634809995532,schools,transit,-1.0,11.0
701,GEORGE W. CHILDS SCHOOL,39.9346369997854,-75.1704930003667,schools,transit,-1.0,10.0
702,UNIVERSAL CHARTER SCHOOL AT VARE,39.9258369996165,-75.1857069997691,schools,transit,-1.0,11.0
704,UNIVERSAL INSTITUTE CHARTER SCHOOL,39.9408997340373,-75.16769048137179,schools,transit,-1.0,9.0
706,EDWIN M. STANTON SCHOOL,39.9405029995584,-75.17101700037891,schools,transit,-1.0,8.0
713,Good Shepherd Penn Partners,39.944911,-75.172638,medical,transit,-1.0,7.0
714,Carl Moore Health Center,39.936484,-75.195458,medical,transit,-1.0,10.0
725,Health Center 5,39.954491,-75.173035,medical,transit,-1.0,11.0
735,Ridgway Park,39.939306,-75.164553,recreation,transit,-1.0,9.0
736,Ralph Brooks Park,39.931445,-75.177734,recreation,transit,-1.0,11.0
739,22nd and Catharine Park,39.942277,-75.179381,recreation,transit,-1.0,3.0
740,I-95 Park,39.936212,-75.155973,recreation,transit,-1.0,11.0
742,Hawthorne Cultural Center,39.93843,-75.163478,recreation,transit,-1.0,9.0
744,Wharton Square,39.93554,-75.183235,recreation,transit,-1.0,6.0
752,Charles H Chew Sr Playground,39.938236,-75.174033,recreation,transit,-1.0,5.0
753,Donald P Finnegan Recreation Center,39.938047,-75.193013,recreation,transit,-1.0,9.0
754,William H (Billy) Markward Memorial Playground,39.947556,-75.18395799999998,recreation,transit,-1.0,9.0
756,Fitler Square,39.947597,-75.179774,recreation,transit,-1.0,6.0
757,Giuseppe Bardascino Park,39.93785,-75.159948,recreation,transit,-1.0,10.0
759,17th and Carpenter Play Lot,39.939968,-75.1715,recreation,transit,-1.0,7.0
763,William H (Billy) Markward Memorial Playground,39.947556,-75.18395799999998,recreation,transit,-1.0,9.0
764,June 5th Memorial Park ,39.953688,-75.176597,recreation,transit,-1.0,9.0
767,William H (Billy) Markward Memorial Playground,39.947556,-75.18395799999998,recreation,transit,-1.0,9.0
768,OConnor Pool,39.946035,-75.183489,recreation,transit,-1.0,8.0
779,Marian Anderson Recreation Center,39.941776,-75.17099499999998,recreation,transit,-1.0,8.0
783,Rittenhouse Square,39.949464,-75.17189300000003,recreation,transit,-1.0,9.0
788,Julian Abele Park,39.940836,-75.179303,recreation,transit,-1.0,4.0
793,Food & Friends,39.9482565,-75.17419699999998,supermarket,transit,-1.0,7.0
794,The Fresh Grocer of Grays Ferry,39.940348,-75.19336120000001,supermarket,transit,-1.0,10.0
797,Hung Vuong Supermarket,39.93654730000001,-75.16271970000003,supermarket,transit,-1.0,9.0
798,Rittenhouse Market,39.947856200000004,-75.1709777,supermarket,transit,-1.0,9.0
800,Target Grocery,39.951674800000006,-75.17225400000002,supermarket,transit,-1.0,10.0
804,Family Dollar,39.93814229999999,-75.17191199999998,supermarket,transit,-1.0,6.0
806,"Felix Supermarket, Inc.",39.9312726,-75.1834427,supermarket,transit,-1.0,7.0
807,Grassia’s Italian Market Spice Company,39.93768060000001,-75.157979,supermarket,transit,-1.0,11.0
808,Sprouts Farmers Market,39.9391344,-75.16810749999998,supermarket,transit,-1.0,8.0
813,Herbology,39.935146,-75.15668000000002,supermarket,transit,-1.0,11.0
814,Trader Joe's,39.954180900000004,-75.17597020000002,supermarket,transit,-1.0,9.0
815,South Square Market,39.94558299999999,-75.179406,supermarket,transit,-1.0,4.0
816,Point Save Super Market,39.936307899999996,-75.17757499999998,supermarket,transit,-1.0,8.0
817,Pet food pantrey,39.92577809999999,-75.18450969999998,supermarket,transit,-1.0,11.0
820,Family Dollar,39.9348157,-75.178934,supermarket,transit,-1.0,9.0
827,The Rittenhouse Hotel,39.949831,-75.1732573,restaurant,transit,-1.0,8.0
833,Bibou,39.936868,-75.1564728,restaurant,transit,-1.0,11.0
837,The Sidecar Bar & Grille,39.94182199999999,-75.17949300000002,restaurant,transit,-1.0,3.0
842,Village Whiskey,39.9513999,-75.17377379999998,restaurant,transit,-1.0,9.0
843,Vernick Food & Drink,39.9508618,-75.1748874,restaurant,transit,-1.0,9.0
849,Chima Steakhouse,39.95476499999999,-75.17267109999997,restaurant,transit,-1.0,11.0
850,Tsuki Sushi - Authentic Japanese Restaurant in Philadelphia，PA,39.9510933,-75.177133,restaurant,transit,-1.0,7.0
851,Devon Seafood Grill,39.9494863,-75.17063409999999,restaurant,transit,-1.0,10.0
852,SQ Philip's Steaks,39.92259149999999,-75.1848059,restaurant,transit,-1.0,11.0
855,Boot & Saddle,39.93685599999999,-75.1667638,restaurant,transit,-1.0,8.0
859,Parc,39.94912219999999,-75.170749,restaurant,transit,-1.0,10.0
862,Tinto,39.95151060000001,-75.1737407,restaurant,transit,-1.0,9.0
867,Au Bon Pain,39.95394769999999,-75.1747192,restaurant,transit,-1.0,10.0
873,Pagano's Market and Bar,39.95396799999999,-75.17356099999998,restaurant,transit,-1.0,10.0
874,HipCityVeg,39.9507609,-75.17039759999999,restaurant,transit,-1.0,11.0
881,Devil's Den,39.93574419999999,-75.16199509999998,restaurant,transit,-1.0,10.0
882,The Dandelion,39.9510075,-75.1707493,restaurant,transit,-1.0,11.0
883,Helium Comedy Club - Philadelphia,39.9515214,-75.17473199999998,restaurant,transit,-1.0,9.0
887,The Continental Mid-town,39.951903,-75.170445,restaurant,transit,-1.0,11.0
889,Iztaccihuatl Restaurant,39.9352099,-75.15724800000002,restaurant,transit,-1.0,11.0
890,Shake Shack,39.9511265,-75.1738353,restaurant,transit,-1.0,9.0
897,Erawan Thai Cuisine,39.951795000000004,-75.17819490000002,restaurant,transit,-1.0,8.0
898,Pub & Kitchen,39.94565040000001,-75.1747723,restaurant,transit,-1.0,5.0
899,Honey's Sit 'N Eat,39.94519469999999,-75.1770879,restaurant,transit,-1.0,4.0
901,Coventry Deli,39.953289,-75.17364479999998,restaurant,transit,-1.0,10.0
908,Drinker's Pub,39.952105700000004,-75.17207259999998,restaurant,transit,-1.0,10.0
909,Entree BYOB,39.944008000000004,-75.169139,restaurant,transit,-1.0,8.0
910,The Black Sheep Pub & Restaurant,39.9484223,-75.1692901,restaurant,transit,-1.0,10.0
911,Di Bruno Bros.,39.9513713,-75.1700434,restaurant,transit,-1.0,11.0
912,Subway,39.951329799999996,-75.17767719999998,restaurant,transit,-1.0,7.0
916,Smiths Restaurant & Bar,39.9522612,-75.17173939999998,restaurant,transit,-1.0,10.0
919,Audrey Claire,39.94828370000001,-75.17455199999998,restaurant,transit,-1.0,7.0
922,Barclay Prime,39.9484864,-75.1707607,restaurant,transit,-1.0,9.0
925,Mama's Vegetarian,39.9526891,-75.17347939999998,restaurant,transit,-1.0,10.0
931,Pietro's Italian,39.9499611,-75.17002219999998,restaurant,transit,-1.0,11.0
932,El Rey,39.9522506,-75.17402890000002,restaurant,transit,-1.0,9.0
933,Marathon Grill,39.9529865,-75.1712941,restaurant,transit,-1.0,11.0
935,Friday Saturday Sunday,39.94893560000001,-75.17597590000003,restaurant,transit,-1.0,7.0
936,Tequilas Restaurant / Bar,39.94848700000001,-75.16805099999998,restaurant,transit,-1.0,11.0
940,PrimoHoagies,39.95236269999999,-75.1750177,restaurant,transit,-1.0,9.0
943,Tria Cafe Rittenhouse,39.95094810000001,-75.1704175,restaurant,transit,-1.0,11.0
944,Nam Phuong Restaurant,39.93652279999999,-75.16182309999998,restaurant,transit,-1.0,9.0
945,Devil's Alley Bar & Grill,39.952118,-75.17221599999998,restaurant,transit,-1.0,10.0
946,Villa di Roma,39.937943,-75.1582166,restaurant,transit,-1.0,11.0
949,Day by Day,39.95164060000001,-75.17568159999998,restaurant,transit,-1.0,8.0
953,Twenty Manning Grill,39.948613,-75.17403399999998,restaurant,transit,-1.0,7.0
959,The Center For Emerging Visual Artists,39.9486558,-75.1707729,entertainment,transit,-1.0,9.0
960,Ray Arts Gallery,39.9505578,-75.17077009999998,entertainment,transit,-1.0,10.0
968,Art & The Ageless Gardens,39.946351299999996,-75.181901,entertainment,transit,-1.0,6.0
969,Art Space Collaborative,39.9482359,-75.1708166,entertainment,transit,-1.0,9.0
970,Collectible Art & Frames,39.9521823,-75.17523659999998,entertainment,transit,-1.0,9.0
975,Twenty-Two Gallery,39.949442,-75.17788900000002,entertainment,transit,-1.0,6.0
981,Schwarz Gallery,39.951614000000006,-75.17066700000002,entertainment,transit,-1.0,11.0
986,Art Around Gallery,39.952296200000006,-75.1739587,entertainment,transit,-1.0,9.0
987,Art Studio: Melanie Miller,39.94686979999999,-75.1671697,entertainment,transit,-1.0,11.0
991,Talismanik,39.94477930000001,-75.1801309,entertainment,transit,-1.0,4.0
997,ART @t Bridge Club of Center City,39.9495926,-75.16852,entertainment,transit,-1.0,11.0
999,Mangel Art Gallery,39.9531865,-75.1749671,entertainment,transit,-1.0,10.0
1001,Twenty-Two Gallery,39.949442,-75.17788900000002,entertainment,transit,-1.0,6.0
1004,David David Gallery,39.9480512,-75.17126400000002,entertainment,transit,-1.0,9.0
1005,Heavy Bubble HQ,39.9388907,-75.16379529999998,entertainment,transit,-1.0,9.0
1007,H. Smith Shop,39.93591710000001,-75.1783978,entertainment,transit,-1.0,8.0
1009,Jim Loewer Glass,39.938875900000006,-75.1639665,entertainment,transit,-1.0,9.0
1014,The Print Center,39.9481309,-75.1685605,entertainment,transit,-1.0,11.0
1015,C R Ettinger Studio,39.94541419999999,-75.17912820000002,entertainment,transit,-1.0,3.0
1016,Project Joy Studio,39.938924,-75.1637497,entertainment,transit,-1.0,9.0
1018,Mary Nomecos,39.94667099999999,-75.183089,entertainment,transit,-1.0,8.0
1020,Philadelphia City Institute,39.9494607,-75.17327449999998,entertainment,transit,-1.0,7.0
1024,Plays and Players Gallery,39.9467876,-75.17038240000002,entertainment,transit,-1.0,9.0
1026,The Mütter Museum at The College of Physicians of Philadelphia,39.95323079999999,-75.1763698,entertainment,transit,-1.0,9.0
1028,Justin Images Photography Gallery,39.95232180000001,-75.17330279999999,entertainment,transit,-1.0,9.0
1032,New Image Art & Frame,39.95225749999999,-75.17330489999998,entertainment,transit,-1.0,9.0
1037,Dolan Maxwell Inc,39.94880339999999,-75.1757586,entertainment,transit,-1.0,8.0
1040,Studio Associates,39.9467295,-75.1700578,entertainment,transit,-1.0,10.0
1041,Brandywine Workshop,39.9420671,-75.16617579999998,entertainment,transit,-1.0,11.0
1048,Queen Memorial Library,39.93788970000001,-75.18127390000002,entertainment,transit,-1.0,5.0
1052,Pep Bowl,39.935473200000004,-75.16777090000002,entertainment,transit,-1.0,10.0
1058,Collectible Art Gallery,39.952112400000004,-75.17526600000002,entertainment,transit,-1.0,9.0
1063,Alere LLC,39.9422114,-75.17460919999998,entertainment,transit,-1.0,5.0
1068,Learning Lab,39.94950120000001,-75.1733449,entertainment,transit,-1.0,7.0
1075,Liberty Art & Framing,39.9508314,-75.1738984,entertainment,transit,-1.0,8.0
1077,"B and K Arts, LLC",39.9442664,-75.16864129999998,entertainment,transit,-1.0,8.0
1078,FrameWorks Studio & Gallery,39.95091199999999,-75.175961,entertainment,transit,-1.0,8.0
1079,Bardascino Park,39.93779620000001,-75.15991919999998,entertainment,transit,-1.0,10.0
1086,Romanian Museum & Gallery,39.94719110000001,-75.1683656,entertainment,transit,-1.0,11.0
1089,Art Space Collaborative,39.9482359,-75.1708166,entertainment,transit,-1.0,9.0
1090,June 5th Memorial Park,39.9538109,-75.1765818,entertainment,transit,-1.0,9.0
1094,The Rosenbach,39.9473109,-75.1750386,entertainment,transit,-1.0,7.0
1103,Saint Thomas Aquinas Church,39.93023499999999,-75.1739183,entertainment,transit,-1.0,11.0
1105,The Print Center,39.9481309,-75.1685605,entertainment,transit,-1.0,11.0
1107,The Rosenbach,39.9473109,-75.1750386,entertainment,transit,-1.0,7.0
1110,Schuylkill River Park,39.948817700000006,-75.18176650000002,entertainment,transit,-1.0,8.0
1116,South Philadelphia Peace Garden,39.93679040000001,-75.18911740000001,entertainment,transit,-1.0,10.0
1118,Markward Playground,39.9480334,-75.18342990000002,entertainment,transit,-1.0,9.0
1121,St. Kyle of KEK Statue,39.9495623,-75.1718321,entertainment,transit,-1.0,9.0
1123,The Print Center,39.9481309,-75.1685605,entertainment,transit,-1.0,11.0
1124,Schuylkill Banks,39.9521946,-75.1806532,entertainment,transit,-1.0,10.0
1126,Phillies Mural,39.951096299999996,-75.18051080000002,entertainment,transit,-1.0,9.0
1133,Rittenhouse Square,39.949481799999994,-75.17188349999998,entertainment,transit,-1.0,9.0
1134,The Mütter Museum at The College of Physicians of Philadelphia,39.95323079999999,-75.1763698,entertainment,transit,-1.0,9.0
1139,Marian Anderson Recreation Center,39.9418979,-75.17149090000002,entertainment,transit,-1.0,8.0
1143,Art Space Collaborative,39.9482359,-75.1708166,entertainment,transit,-1.0,9.0
1145,Chew Playground,39.938280000000006,-75.17387269999998,entertainment,transit,-1.0,5.0
1146,Walnut Street Dock,39.9518275,-75.1810318,entertainment,transit,-1.0,10.0
1150,Julian Abele Park,39.94088430000001,-75.1792676,entertainment,transit,-1.0,4.0
1151,Seger Dog Park,39.9433534,-75.1598089,entertainment,transit,-1.0,11.0
1155,The Church of the Holy Trinity,39.9502577,-75.17298570000001,entertainment,transit,-1.0,8.0
1157,Mural,39.951145600000004,-75.17762929999998,entertainment,transit,-1.0,7.0
